           1,     0.200417977
           1,     0.199893421
           1,     0.199479935
           1,     0.192440284
           1,     0.185426062
           1,     0.179545780
           1,     0.176021953
           1,     0.173684363
           1,     0.171588307
           1,     0.169673896
           1,     0.167569060
           1,     0.165787642
           1,     0.164224790
           1,     0.163164383
           1,     0.163213894
           1,     0.165679146
           1,     0.164300756
           1,     0.162779654
           1,     0.161443087
           1,     0.161981100
           1,     0.165839096
           1,     0.218308709
           1,     0.222023920
           1,     0.227063111
           1,     0.230333708
           1,     0.220049573
           1,     0.208984879
           1,     0.199005815
           1,     0.190838353
           1,     0.184492040
           1,     0.194692119
           1,     0.199754028
           1,     0.197447500
           1,     0.217899043
           1,     0.244328515
           1,     0.260036939
           1,     0.260182253
           1,     0.260382420
           1,     0.260568263
           1,     0.260761492
           1,     0.260933142
           1,     0.261070549
           1,     0.261171095
           1,     0.258929021
           1,     0.249693777
           1,     0.252845185
           1,     0.261345258
           1,     0.261765049
           1,     0.262252279
           1,     0.262560161
           1,     0.262760120
           1,     0.262902540
           1,     0.263030088
           1,     0.263115308
           1,     0.262750440
           1,     0.263213981
           1,     0.263256343
           1,     0.263284986
           1,     0.261019390
           1,     0.255718309
           1,     0.248512495
           1,     0.242299867
           1,     0.237515322
           1,     0.232732441
           1,     0.227328762
           1,     0.220229614
           1,     0.213406703
           1,     0.207354611
           1,     0.201728091
           1,     0.196757290
           1,     0.191810377
           1,     0.187746073
           1,     0.185099895
           1,     0.183280509
           1,     0.181273444
           1,     0.179043921
           1,     0.177221238
           1,     0.175690839
           1,     0.174454444
           1,     0.173532983
           1,     0.172763021
           1,     0.172046988
           1,     0.171408111
           1,     0.174413330
           1,     0.227261333
           1,     0.247871018
           1,     0.249807053
           1,     0.251355683
           1,     0.249611854
           1,     0.242881925
           1,     0.235678233
           1,     0.229207650
           1,     0.223644112
           1,     0.220923489
           1,     0.217039266
           1,     0.211492115
           1,     0.204864163
           1,     0.199091345
           1,     0.194323815
           1,     0.200794658
           1,     0.205183722
           1,     0.198802894
           1,     0.193841587
           1,     0.198332663
           1,     0.204478077
           1,     0.203974048
           1,     0.221660178
           1,     0.218502938
           1,     0.214513475
           1,     0.213627836
           1,     0.225300058
           1,     0.222070111
           1,     0.218332785
           1,     0.213902965
           1,     0.208845568
           1,     0.207658623
           1,     0.203378027
           1,     0.198985793
           1,     0.195834624
           1,     0.192898890
           1,     0.189688908
           1,     0.186857532
           1,     0.184541272
           1,     0.182658574
           1,     0.181152203
           1,     0.179394838
           1,     0.177454564
           1,     0.176069549
           1,     0.175668048
           1,     0.178433148
           1,     0.177182045
           1,     0.175851636
           1,     0.179564243
           1,     0.190014805
           1,     0.196382362
           1,     0.226478365
           1,     0.242042156
           1,     0.245428786
           1,     0.252737804
           1,     0.262280986
           1,     0.263039563
           1,     0.264236792
           1,     0.264435988
           1,     0.264436086
           1,     0.264436211
           1,     0.264436357
           1,     0.264436519
           1,     0.264436691
           1,     0.264436869
           1,     0.264437052
           1,     0.264437238
           1,     0.264437424
           1,     0.264437610
           1,     0.264437793
           1,     0.264437972
           1,     0.264438145
           1,     0.263915807
           1,     0.264438476
           1,     0.264438734
           1,     0.264439245
           1,     0.264440015
           1,     0.264441080
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
           1,     0.264441609
